"well_id","structure_id","slab_num","slab_type","structure_acronym","structure_name","polygon_id","mri_voxel_x","mri_voxel_y","mri_voxel_z","mni_x","mni_y","mni_z","corrected_mni_x","corrected_mni_y","corrected_mni_z","sampleID","probe2label","probe2dist"
139409885,4280,5,"CX","HCd","head of caudate nucleus, left",122834756,107,102,72,-16,19,7,-14.8323500048467,16.6315084842214,7.60527612021584,"H0351_1015",38,0
139409887,4012,7,"CX","PrG-prc","precentral gyrus, left, bank of the precentral sulcus",126709266,133,55,91,-42,0,54,-44.6830631474355,-3.37545838568234,51.4655845726421,"H0351_1015",184,0
139409889,4244,7,"CX","PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",126525175,108,137,93,-17,-2,-28,-17.3190034619041,-2.21893310467989,-26.830870906258,"H0351_1015",118,1
139409891,4142,8,"CX","MTG-s","middle temporal gyrus, left, superior bank of gyrus",127045316,147,118,107,-56,-16,-9,-55.5974126583507,-19.7232685457489,-13.0800474928284,"H0351_1015",156,2.2360680103302
139409893,4149,9,"CX","ITG-its","inferior temporal gyrus, left, bank of the its",127050370,147,137,121,-56,-30,-28,-51.9598429807144,-32.3467920528905,-25.7367130748492,"H0351_1015",134,0
139409895,4099,10,"CX","SPL-i","superior parietal lobule, left, inferior bank of gyrus",127055904,124,42,130,-33,-39,67,-32.2034600042164,-42.1018277273945,62.8551888491986,"H0351_1015",200,0
139409901,4288,5,"CX","Pu","putamen, left",122820849,113,111,72,-22,19,-2,-23.3776012648422,17.1162161585629,-1.59051991189447,"H0351_1015",59,0
139409903,4013,7,"CX","PrG-sl","precentral gyrus, left, superior lateral aspect of gyrus",126709267,140,54,91,-49,0,55,-50.0095024448011,-3.10621524336574,52.9320183822469,"H0351_1015",184,0
139409905,4245,7,"CX","PHG-cos","parahippocampal gyrus, left, bank of the cos",126525176,115,144,93,-24,-2,-35,-22.2881231292966,-2.57560913926698,-35.084331901017,"H0351_1015",172,1
139409907,4143,8,"CX","MTG-i","middle temporal gyrus, left, inferior bank of gyrus",127045317,150,129,106,-59,-15,-20,-56.8380318489419,-17.8222178679798,-22.8260983155811,"H0351_1015",134,0
139409909,4158,9,"CX","FuG-its","fusiform gyrus, left, bank of the its",127050369,145,138,120,-54,-29,-29,-49.0728232137609,-31.3786124232335,-26.2834934499448,"H0351_1015",134,0
139409911,4230,10,"CX","CgGp-s","cingulate gyrus, parietal part, left, superior bank of gyrus",127056267,95,64,127,-4,-36,45,-2.67561528811151,-35.3524046440541,43.5312559173587,"H0351_1015",168,0
139409917,4291,5,"CX","Acb","nucleus accumbens, left",126218224,103,114,72,-12,19,-5,-11.5878168177443,18.1865093145663,-2.14693416139367,"H0351_1015",38,0
139409919,4014,7,"CX","PrG-il","precentral gyrus, left, inferior lateral aspect of gyrus",126712345,156,83,92,-65,-1,26,-62.815760354375,-1.30221171306431,23.194415076828,"H0351_1015",184,1
139409921,4223,7,"CX","CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",126712218,93,65,90,-2,1,44,-3.62575372644797,1.70355697522437,45.8439959686214,"H0351_1015",194,1
139409925,4159,9,"CX","FuG-l","fusiform gyrus, left, lateral bank of gyrus",127050368,135,143,120,-44,-29,-34,-38.0997305826064,-29.5127721626075,-26.6805383178025,"H0351_1015",124,0
139409927,4231,10,"CX","CgGp-i","cingulate gyrus, parietal part, left, inferior bank of gyrus",127056266,97,86,127,-6,-36,23,-5.04275808586928,-34.0531570756309,25.7450790502776,"H0351_1015",168,0
141667077,4023,3,"CX","SFG-m","superior frontal gyrus, left, medial bank of gyrus",121130127,99,73,42,-8,49,36,-5.35717780911303,48.3618431309446,33.8370150478796,"H0351_1015",154,0
141667079,4158,8,"CX","FuG-its","fusiform gyrus, left, bank of the its",127048918,141,146,106,-50,-15,-37,-48.1049354765689,-16.1684151649428,-35.5172489336637,"H0351_1015",134,1
141667081,4098,11,"CX","SPL-s","superior parietal lobule, left, superior bank of gyrus",127511064,122,38,143,-31,-52,71,-29.9368205335419,-55.5912771610734,67.2891993456411,"H0351_1015",200,0
141667083,4193,11,"CX","LiG-pest","lingual gyrus, left, peristriate",127514490,115,118,145,-24,-54,-9,-15.8177136444646,-54.3017933411467,-9.52336885280891,"H0351_1015",136,0
141667085,4193,12,"CX","LiG-pest","lingual gyrus, left, peristriate",127554743,113,114,154,-22,-63,-5,-17.0119144271365,-63.3450535518454,-5.75085998123057,"H0351_1015",136,1
141667087,4099,13,"CX","SPL-i","superior parietal lobule, left, inferior bank of gyrus",127562531,109,70,167,-18,-76,39,-19.7463752524276,-79.3609867814835,37.5140237125516,"H0351_1015",170,1
141667089,4215,13,"CX","SOG-i","superior occipital gyrus, left, inferior bank of gyrus",127562730,141,88,171,-50,-80,21,-49.2636341036797,-79.5758840479655,22.2498139824321,"H0351_1015",146,1
141667093,4023,5,"CX","SFG-m","superior frontal gyrus, left, medial bank of gyrus",123644655,94,46,70,-3,21,63,-3.11904231185071,20.8338678497331,59.4669648875154,"H0351_1015",194,1
141667095,4159,8,"CX","FuG-l","fusiform gyrus, left, lateral bank of gyrus",127048917,141,148,106,-50,-15,-39,-48.0891164998656,-16.6518621585634,-37.7763059764227,"H0351_1015",134,2.2360680103302
141667097,4099,11,"CX","SPL-i","superior parietal lobule, left, inferior bank of gyrus",127511065,122,47,142,-31,-51,62,-32.4341397890046,-57.2139151597451,56.279995935974,"H0351_1015",200,1
141667099,4200,11,"CX","OTG-s","occipito-temporal gyrus, left, superior bank of gyrus",127514489,133,121,146,-42,-55,-12,-34.0044126298087,-56.8824789299928,-13.249838850211,"H0351_1015",124,0
141667101,4194,12,"CX","LiG-str","lingual gyrus, left, striate",127554742,112,113,154,-21,-63,-4,-16.0799810490507,-62.9810845175217,-4.94077853608164,"H0351_1015",136,0
141667103,4113,13,"CX","AnG-s","angular gyrus, left, superior bank of gyrus",127562530,122,60,167,-31,-76,49,-28.2788446875462,-79.053278303,47.4714365961592,"H0351_1015",108,1
141667105,4214,14,"CX","SOG-s","superior occipital gyrus, left, superior bank of gyrus",127563549,108,72,177,-17,-86,37,-19.3164731854268,-88.9616930442404,35.7034294170486,"H0351_1015",198,0
141667109,4143,6,"CX","MTG-i","middle temporal gyrus, left, inferior bank of gyrus",124110660,144,140,82,-53,9,-31,-50.9098492734641,5.56802894301901,-32.0018259782903,"H0351_1015",156,1
141667111,4160,8,"CX","FuG-cos","fusiform gyrus, left, bank of cos",127048916,133,142,106,-42,-15,-33,-40.5423150450967,-14.5057070569353,-31.5363228435373,"H0351_1015",124,0
141667113,4113,11,"CX","AnG-s","angular gyrus, left, superior bank of gyrus",127511066,123,61,142,-32,-51,48,-32.2329354346437,-57.2666098429331,44.6538224221239,"H0351_1015",200,0
141667115,4201,11,"CX","OTG-i","occipito-temporal gyrus, left, inferior bank of gyrus",127514488,142,127,146,-51,-55,-18,-44.5487833585165,-57.3407993904895,-17.0849103842869,"H0351_1015",124,0
141667117,4230,12,"CX","CgGp-s","cingulate gyrus, parietal part, left, superior bank of gyrus",127554738,96,90,153,-5,-62,19,-4.93470654906677,-61.6674018764201,19.0881991997,"H0351_1015",170,0
141667119,4114,13,"CX","AnG-i","angular gyrus, left, inferior bank of gyrus",127562529,124,81,167,-33,-76,28,-35.9495593108149,-76.0106038865989,31.3800916757547,"H0351_1015",146,1
141667121,4215,14,"CX","SOG-i","superior occipital gyrus, left, inferior bank of gyrus",127563550,114,90,177,-23,-86,19,-23.9378629703022,-85.8063971000684,21.8116318492769,"H0351_1015",198,0
141667125,4142,10,"CX","MTG-s","middle temporal gyrus, left, superior bank of gyrus",127056952,161,104,135,-70,-44,5,-66.6593416164516,-47.9050447241411,3.97512944935755,"H0351_1015",156,0
141667127,4244,8,"CX","PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",127048914,115,144,106,-24,-15,-35,-22.957621599352,-12.1923256238337,-32.0646225010819,"H0351_1015",172,0
141667129,4231,11,"CX","CgGp-i","cingulate gyrus, parietal part, left, inferior bank of gyrus",127512016,101,75,143,-10,-52,34,-9.82217318471556,-51.3738455182457,32.8579659019839,"H0351_1015",170,0
141667131,4193,11,"CX","LiG-pest","lingual gyrus, left, peristriate",127514491,117,117,145,-26,-54,-8,-17.6691295325237,-55.0425422683976,-7.49872479970402,"H0351_1015",136,0
141667133,4231,12,"CX","CgGp-i","cingulate gyrus, parietal part, left, inferior bank of gyrus",127554739,110,100,153,-19,-62,9,-19.1336367540017,-63.0219611068752,9.82585507657077,"H0351_1015",116,0
141667135,4214,13,"CX","SOG-s","superior occipital gyrus, left, superior bank of gyrus",127562528,128,81,168,-37,-77,28,-38.547781057815,-76.4880525524435,30.8140034874681,"H0351_1015",146,1
141667137,4186,14,"CX","Cun-pest","cuneus, left, peristriate",127563326,98,99,177,-7,-86,10,-2.24612411839784,-84.2276203426073,9.65804420054505,"H0351_1015",116,0
141667141,4149,10,"CX","ITG-its","inferior temporal gyrus, left, bank of the its",127056114,143,127,133,-52,-42,-18,-47.3055913427358,-44.4735085743601,-14.542424236151,"H0351_1015",134,0
141667143,4245,8,"CX","PHG-cos","parahippocampal gyrus, left, bank of the cos",127048915,127,141,106,-36,-15,-32,-33.3364888551094,-15.9382367798659,-31.5882311636682,"H0351_1015",124,0
141667145,4237,11,"CX","CgGr-s","cingulate gyrus, retrosplenial part, left, superior bank of gyrus",127512018,107,111,144,-16,-53,-2,-9.9083945766563,-51.8002780647509,-2.69138121783662,"H0351_1015",136,1.41421353816986
141667147,4143,11,"CX","MTG-i","middle temporal gyrus, left, inferior bank of gyrus",127514503,151,123,146,-60,-55,-14,-53.838547115404,-59.1552754163852,-13.3494315530275,"H0351_1015",134,0
141667149,4142,12,"CX","MTG-s","middle temporal gyrus, left, superior bank of gyrus",127552495,135,94,157,-44,-66,15,-41.0395801389965,-64.6627191367755,16.3027803731629,"H0351_1015",146,1
141667151,4186,13,"CX","Cun-pest","cuneus, left, peristriate",127562685,98,100,166,-7,-75,9,-4.72963012986463,-73.1511897166928,9.39412352255527,"H0351_1015",110,0
141667153,4187,14,"CX","Cun-str","cuneus, left, striate",127563327,98,110,176,-7,-85,-1,-1.55294976734151,-84.8034987123511,-1.75605293364272,"H0351_1015",136,0
141667157,4158,10,"CX","FuG-its","fusiform gyrus, left, bank of the its",127056113,139,129,133,-48,-42,-20,-40.9420627179657,-44.6022653364468,-17.2818482813452,"H0351_1015",124,0
141667159,4245,8,"CX","PHG-cos","parahippocampal gyrus, left, bank of the cos",127048919,128,138,107,-37,-16,-29,-35.0167624676599,-15.959813294887,-28.4447838731487,"H0351_1015",124,0
141667161,4238,11,"CX","CgGr-i","cingulate gyrus, retrosplenial part, left, inferior bank of gyrus",127512017,113,107,144,-22,-53,2,-15.2150460405211,-54.0358030469666,2.92930448944944,"H0351_1015",136,0
141667163,4120,12,"CX","Pcu-s","precuneus, left, superior lateral bank of gyrus",127562273,103,41,155,-12,-64,68,-10.8579531911154,-67.3620735092397,62.847883030943,"H0351_1015",200,0
141667165,4149,12,"CX","ITG-its","inferior temporal gyrus, left, bank of the its",127562210,143,121,158,-52,-67,-12,-47.5102774625144,-69.0686807202414,-9.50923329368928,"H0351_1015",130,0
141667167,4187,13,"CX","Cun-str","cuneus, left, striate",127562686,106,99,166,-15,-75,10,-13.1288666763184,-75.5063438015403,11.4435702888512,"H0351_1015",110,0
141667169,4193,14,"CX","LiG-pest","lingual gyrus, left, peristriate",127563329,113,125,176,-22,-85,-16,-18.2465039288391,-84.7727991464694,-13.3756126600669,"H0351_1015",136,0
141667173,4159,10,"CX","FuG-l","fusiform gyrus, left, lateral bank of gyrus",127056053,131,132,133,-40,-42,-23,-33.9887243955543,-43.2495395484218,-21.7852404189006,"H0351_1015",124,0
141667175,4087,9,"CX","PoG-cs","postcentral gyrus, left, bank of the central sulcus",127050456,130,55,117,-39,-26,54,-41.3561886013016,-27.7507337180927,50.1915420498162,"H0351_1015",178,1.41421353816986
141667177,4237,11,"CX","CgGr-s","cingulate gyrus, retrosplenial part, left, superior bank of gyrus",127512019,109,111,144,-18,-53,-2,-11.1906201715096,-51.9697034758971,-1.98298781872455,"H0351_1015",136,1
141667179,4121,12,"CX","Pcu-i","precuneus, left, inferior lateral bank of gyrus",127562274,97,49,155,-6,-64,60,-7.80210783439636,-67.5473701005332,55.7439695242857,"H0351_1015",170,1
141667181,4150,12,"CX","ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",127562211,150,125,158,-59,-67,-16,-54.8158475834104,-69.6521570167907,-15.605480871786,"H0351_1015",130,2.44948983192444
141667183,4193,13,"CX","LiG-pest","lingual gyrus, left, peristriate",127562688,110,109,166,-19,-75,0,-13.6066493249087,-76.26523701328,-1.22931817132391,"H0351_1015",136,2.2360680103302
141667185,4194,14,"CX","LiG-str","lingual gyrus, left, striate",127563328,100,129,177,-9,-86,-20,-7.23026569483498,-85.8836331774713,-15.0827349646693,"H0351_1015",136,0
141667189,4160,10,"CX","FuG-cos","fusiform gyrus, left, bank of cos",127056052,130,127,132,-39,-41,-18,-30.3353386528975,-42.1557719141009,-16.1635524803181,"H0351_1015",124,0
141667191,4088,9,"CX","PoG-sl","postcentral gyrus, left, superior lateral aspect of gyrus",127050457,130,39,118,-39,-27,70,-40.2780265046058,-28.513532583836,67.2386133943328,"H0351_1015",178,1
141667193,4106,11,"CX","SMG-s","supramarginal gyrus, left, superior bank of gyrus",127511947,145,73,146,-54,-55,36,-53.9710627361083,-54.5166847488969,34.3409604029814,"H0351_1015",108,1.41421353816986
141667195,4099,12,"CX","SPL-i","superior parietal lobule, left, inferior bank of gyrus",127562174,115,77,156,-24,-65,32,-21.1405257391631,-67.7683384230504,31.5916379094898,"H0351_1015",200,3
141667197,4200,12,"CX","OTG-s","occipito-temporal gyrus, left, superior bank of gyrus",127562208,132,117,155,-41,-64,-8,-33.7429663592883,-64.7710878399546,-9.20367285392017,"H0351_1015",162,1
141667199,4194,13,"CX","LiG-str","lingual gyrus, left, striate",127562687,101,107,166,-10,-75,2,-5.44884546502094,-73.0732630206372,2.77795931419199,"H0351_1015",136,0
141667205,4245,10,"CX","PHG-cos","parahippocampal gyrus, left, bank of the cos",127056051,130,123,132,-39,-41,-14,-29.8633477142285,-43.5137717984109,-14.0869667696695,"H0351_1015",124,1.41421353816986
141667207,4090,9,"CX","PoG-pcs","postcentral gyrus, left, bank of the posterior central sulcus",127050458,138,59,118,-47,-27,50,-49.3428846021127,-29.0276923574238,44.7319359123988,"H0351_1015",196,0
141667209,4107,11,"CX","SMG-i","supramarginal gyrus, left, inferior bank of gyrus",127511948,149,86,146,-58,-55,23,-55.7984604424834,-57.4990237272539,20.0068980772459,"H0351_1015",108,0
141667211,4113,12,"CX","AnG-s","angular gyrus, left, superior bank of gyrus",127562173,134,60,157,-43,-66,49,-41.1464922289041,-70.5343480891733,46.1464825294576,"H0351_1015",108,0
141667213,4201,12,"CX","OTG-i","occipito-temporal gyrus, left, inferior bank of gyrus",127562209,141,123,157,-50,-66,-14,-45.5951728463695,-68.1066953850967,-12.1239664006345,"H0351_1015",130,0
141667215,4200,13,"CX","OTG-s","occipito-temporal gyrus, left, superior bank of gyrus",127562734,129,120,168,-38,-77,-11,-30.8080885997133,-76.7427283244464,-11.514489242451,"H0351_1015",162,1
141667217,4911,14,"CX","OPl","occipital pole, left, lateral aspect",127563531,139,114,176,-48,-85,-5,-44.2990953209252,-86.2732464734918,-4.43274119141065,"H0351_1015",130,0
141667221,4143,10,"CX","MTG-i","middle temporal gyrus, left, inferior bank of gyrus",127055990,157,111,135,-66,-44,-2,-63.9114245256833,-48.1781309903313,-2.64834879958316,"H0351_1015",156,0
141667223,4120,11,"CX","Pcu-s","precuneus, left, superior lateral bank of gyrus",127511915,96,41,143,-5,-52,68,-3.28632114976423,-48.765463631161,62.0092030809824,"H0351_1015",170,0
141667225,4142,11,"CX","MTG-s","middle temporal gyrus, left, superior bank of gyrus",127511949,149,92,146,-58,-55,17,-54.0070474081437,-58.011715735809,14.7037728353703,"H0351_1015",156,1
141667227,4114,12,"CX","AnG-i","angular gyrus, left, inferior bank of gyrus",127562172,126,68,156,-35,-65,41,-33.3650461738108,-72.4536510728872,39.0508847260087,"H0351_1015",108,1
141667229,4120,13,"CX","Pcu-s","precuneus, left, superior lateral bank of gyrus",127562782,93,59,166,-2,-75,50,-0.99131174793477,-72.593965512998,48.3041009042778,"H0351_1015",170,1
141667231,4201,13,"CX","OTG-i","occipito-temporal gyrus, left, inferior bank of gyrus",127562733,136,120,169,-45,-78,-11,-39.8263993502235,-78.5652242336829,-12.217359982265,"H0351_1015",130,0
141667237,4150,10,"CX","ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",127055992,156,131,134,-65,-43,-22,-63.1279302059987,-46.4775749883274,-20.3568654067712,"H0351_1015",134,0
141667239,4121,11,"CX","Pcu-i","precuneus, left, inferior lateral bank of gyrus",127511916,99,57,143,-8,-52,52,-8.53194179317086,-51.434519860611,49.2009829716877,"H0351_1015",170,0
141667241,4149,11,"CX","ITG-its","inferior temporal gyrus, left, bank of the its",127514487,143,125,146,-52,-55,-16,-46.0909105881929,-56.7672959829537,-15.0759609728345,"H0351_1015",124,0
141667243,4186,12,"CX","Cun-pest","cuneus, left, peristriate",127554740,121,107,154,-30,-63,2,-23.7907684886076,-62.6667376298379,0.684981929795771,"H0351_1015",110,2
141667245,4121,13,"CX","Pcu-i","precuneus, left, inferior lateral bank of gyrus",127562783,94,68,166,-3,-75,41,-0.947108869735585,-71.3980185417402,39.4897957713473,"H0351_1015",170,0
141667247,4207,13,"CX","IOG-s","inferior occipital gyrus, left, superior bank of gyrus",127562731,144,106,170,-53,-79,3,-49.2012264792795,-79.4267655235401,3.62758482212116,"H0351_1015",130,0
141667253,4151,10,"CX","ITG-mts","inferior temporal gyrus, left, bank of mts",127055991,157,117,134,-66,-43,-8,-64.8463761121235,-47.4279102239127,-7.42841668022853,"H0351_1015",156,0
141667255,4230,11,"CX","CgGp-s","cingulate gyrus, parietal part, left, superior bank of gyrus",127511917,100,63,143,-9,-52,46,-8.82594787310938,-51.6712823610646,43.9410351401844,"H0351_1015",170,0
141667257,4150,11,"CX","ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",127514486,145,128,146,-54,-55,-19,-48.9161922228644,-57.8007424328395,-18.4182958935314,"H0351_1015",134,0
141667259,4187,12,"CX","Cun-str","cuneus, left, striate",127554741,113,112,154,-22,-63,-3,-16.7838984411755,-62.9712499544094,-3.71855794239983,"H0351_1015",136,0
141667261,4098,13,"CX","SPL-s","superior parietal lobule, left, superior bank of gyrus",127562532,112,58,166,-21,-75,51,-15.9460849415152,-76.5603505932024,50.5002899841677,"H0351_1015",200,0
141667263,4208,13,"CX","IOG-i","inferior occipital gyrus, left, inferior bank of gyrus",127562732,144,116,170,-53,-79,-7,-48.1187209838069,-80.0754158366265,-6.55922610460432,"H0351_1015",130,0
147628196,4251,8,"CX","S","subiculum, left",127001456,114,138,106,-23,-15,-29,-22.5554581073347,-11.6552663422959,-27.5806520032505,"H0351_1015",172,1
147628198,4256,8,"CX","CA3","CA3 field, left",127094416,110,129,106,-19,-15,-20,-17.5993390611031,-12.8447285548838,-18.1566631562939,"H0351_1015",49,0
147628200,9074,8,"CX","SNC","substantia nigra, pars compacta, left",127094343,109,120,106,-18,-15,-11,-16.6639993718935,-13.103401073738,-9.09227680355833,"H0351_1015",63,0
147628210,4322,6,"CX","Cl","claustrum, left",122692231,118,114,83,-27,8,-5,-26.518161283793,5.82277027609704,-2.97630584825576,"H0351_1015",59,0
147628212,4254,8,"CX","CA1","CA1 field, left",127004958,124,132,107,-33,-16,-23,-30.1338457454247,-15.0740230444966,-22.1946574084984,"H0351_1015",49,0
147628214,4282,8,"CX","BCd","body of caudate nucleus, left",127653277,113,90,106,-22,-15,19,-19.3987877412025,-16.4660682198857,18.8849961949099,"H0351_1015",61,1.41421353816986
147628216,9075,8,"CX","SNR","substantia nigra, pars reticulata, left",127094342,111,118,106,-20,-15,-9,-18.6741210426489,-13.5529546016771,-7.80556785549254,"H0351_1015",63,0
147628226,4322,7,"CX","Cl","claustrum, left",120985899,130,121,92,-39,-1,-12,-35.8760280257446,-4.99713027959992,-13.1426898241802,"H0351_1015",174,2.2360680103302
147628228,4288,8,"CX","Pu","putamen, left",126968577,129,118,107,-38,-16,-9,-34.9544282439451,-17.481481892533,-9.5964821837082,"H0351_1015",49,1.73205077648163
147628252,4342,7,"CX","BLA","basolateral nucleus, left",120660838,117,130,92,-26,-1,-21,-26.1594348115018,-2.13628360499938,-20.552531805613,"H0351_1015",33,0
147628255,4322,8,"CX","Cl","claustrum, left",121079176,132,117,107,-41,-16,-8,-37.884448527339,-17.8802927553354,-9.20517562008471,"H0351_1015",182,3
147628260,4409,8,"CX","DTLd","lateral group of nuclei, left, dorsal division",125699701,106,98,106,-15,-15,11,-13.7770138436515,-15.9520960856243,10.9428809338659,"H0351_1015",61,0
147628272,4379,7,"CX","LA","lateral nucleus, left",120660819,121,134,92,-30,-1,-25,-29.1915728610722,-2.83763355315444,-26.1112492710375,"H0351_1015",33,0
147628274,9074,8,"CX","SNC","substantia nigra, pars compacta, left",126970581,109,123,106,-18,-15,-14,-16.1503419717971,-12.569902552475,-11.2888771174674,"H0351_1015",63,0
147628277,4322,8,"CX","Cl","claustrum, left",126995493,125,102,106,-34,-15,7,-30.9566067759785,-15.0741195624391,7.68110170403085,"H0351_1015",59,1
147628279,4437,8,"CX","ILc","caudal group of intralaminar nuclei, left",126421173,100,108,105,-9,-14,1,-7.95231257067232,-13.7935969642406,1.74865351943945,"H0351_1015",61,0
147628292,4342,7,"CX","BLA","basolateral nucleus, left",126686407,118,130,92,-27,-1,-21,-27.0988333591241,-2.35405403802987,-20.8324204534978,"H0351_1015",33,0
147628297,4395,8,"CX","DTA","anterior group of nuclei, left",125582055,94,92,105,-3,-14,17,-1.53164241732127,-15.2713708080263,19.4114332639018,"H0351_1015",60,0
147628311,4351,7,"CX","BMA","basomedial nucleus, left",120660851,115,126,92,-24,-1,-17,-23.5803108114683,-1.56477254025412,-15.4635983082372,"H0351_1015",33,0
147628315,4400,8,"CX","DTM","medial group of nuclei, left",126421172,95,100,105,-4,-14,9,-4.01660351611559,-13.5010591598806,9.08952410476706,"H0351_1015",61,0
147628327,4367,7,"CX","COMA","cortico-medial group, left",121120920,110,124,92,-19,-1,-15,-18.9238507819277,-1.0639145063593,-12.9326677646934,"H0351_1015",76,1
147628331,4417,8,"CX","DTLv","lateral group of nuclei, left, ventral division",127020516,108,107,106,-17,-15,2,-16.0576437748914,-15.7339262863398,2.89645610992632,"H0351_1015",61,0
147628343,4672,7,"CX","MM","medial mammillary nucleus, left",126528477,101,121,91,-10,0,-12,-10.3528537078323,0.681759702284909,-8.44063748768486,"H0351_1015",76,0
147628345,4258,8,"CX","DG","dentate gyrus, left",127001454,118,131,107,-27,-16,-22,-25.1669588280453,-14.2004476834731,-20.9748651635993,"H0351_1015",49,0
147628347,4432,8,"CX","ILr","rostral group of intralaminar nuclei, left",126421169,101,99,106,-10,-15,10,-9.11945081862841,-15.4825468541898,9.51442902711099,"H0351_1015",61,0
147628359,4360,7,"CX","CeA","central nucleus, left",120660870,119,124,92,-28,-1,-15,-27.2596988803159,-2.76281240209943,-13.7995331491925,"H0351_1015",33,0
147628361,4257,8,"CX","CA4","CA4 field, left",127001567,117,131,107,-26,-16,-22,-24.2213328809755,-14.1496287846508,-20.7856395497572,"H0351_1015",49,0
147628363,4506,8,"CX","R","reticular nucleus of thalamus, left",126426187,113,101,107,-22,-16,8,-19.5863887875809,-16.866334303558,9.01402925825657,"H0351_1015",61,0
147628377,4255,8,"CX","CA2","CA2 field, left",127094417,120,126,107,-29,-16,-17,-26.8404829459026,-15.4982504379352,-16.3391977793002,"H0351_1015",49,0
147628391,4329,7,"CX","ATZ","amygdalohippocampal transition zone, left",126769121,107,126,92,-16,-1,-17,-16.0554482335849,-0.680125913831017,-14.5915883966792,"H0351_1015",118,1.41421353816986
147628393,4281,8,"CX","TCd","tail of caudate nucleus, left",120899342,131,126,107,-40,-16,-17,-35.9807158810184,-17.4752736474201,-17.3057053129744,"H0351_1015",49,0
147628395,4518,8,"CX","Sb","subthalamic nucleus, left",126910134,106,113,106,-15,-15,-4,-13.9564696751638,-15.0409272657914,-2.72487888065918,"H0351_1015",61,0
147712554,4244,9,"CX","PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",127050008,119,136,119,-28,-28,-27,-22.6412429238727,-25.3575335986772,-23.3211942480516,"H0351_1015",172,0
147712556,4727,62,"CB","PV-VIIIB","VIIIB, left, paravermis",128198489,105,165,153,-14,-62,-56,-14.5484924940746,-62.2740490616755,-52.2353128944295,"H0351_1015",40,0
147712558,4701,63,"CB","Ve-III","III",146140732,94,119,132,-3,-41,-10,-1.32562813099988,-41.5580260720147,-14.0149410177507,"H0351_1015",72,0
147712560,4709,63,"CB","Ve-VIIIA","VIIIA",146806879,94,156,159,-3,-68,-47,-3.68907706332463,-68.6598868049235,-44.0196587519422,"H0351_1015",74,0
147712570,4245,9,"CX","PHG-cos","parahippocampal gyrus, left, bank of the cos",127050009,131,131,119,-40,-28,-22,-31.2272770066319,-27.6644777312043,-18.5022207021953,"H0351_1015",172,0
147712572,4719,62,"CB","PV-IV","IV, left, paravermis",146087134,105,118,129,-14,-38,-9,-10.1327899734552,-39.3403376067087,-12.4246707259432,"H0351_1015",40,1
147712574,4702,63,"CB","Ve-IV","IV",146140783,94,115,140,-3,-49,-6,-1.40288259616409,-48.9531958806147,-9.71337284634307,"H0351_1015",72,0
147712576,4710,63,"CB","Ve-VIIIB","VIIIB",146140617,94,155,156,-3,-65,-46,-3.5449257414027,-65.980269191979,-42.6446250618925,"H0351_1015",74,0
147712584,4238,11,"CX","CgGr-i","cingulate gyrus, retrosplenial part, left, inferior bank of gyrus",127512017,114,107,144,-23,-53,2,-16.0315871997258,-54.3120893482898,2.6757613133927,"H0351_1015",136,0
147712586,4270,9,"CX","LIG","long insular gyri, left",127050026,134,93,119,-43,-28,16,-37.5214303662454,-26.6380759428734,11.2165072955222,"H0351_1015",208,1.41421353816986
147712588,4719,62,"CB","PV-IV","IV, left, paravermis",146087091,105,118,130,-14,-39,-9,-9.76018816801538,-40.3545508606291,-12.7099756402973,"H0351_1015",40,0
147712590,4702,63,"CB","Ve-IV","IV",146140784,94,113,141,-3,-50,-4,-1.325255226423,-49.8071273115589,-7.35913106954457,"H0351_1015",72,0
147712592,4710,63,"CB","Ve-VIIIB","VIIIB",146140622,94,150,157,-3,-66,-41,-2.69059800611329,-66.3350516935179,-38.6132168148907,"H0351_1015",74,0
147712602,4282,9,"CX","BCd","body of caudate nucleus, left",127945266,112,93,118,-21,-27,16,-17.6883847442758,-25.6720843735861,15.9920340032893,"H0351_1015",61,0
147712604,4720,62,"CB","PV-V","V, left, paravermis",146086821,105,118,149,-14,-58,-9,-9.16275634459093,-57.0614342054268,-10.9812838310519,"H0351_1015",72,0
147712606,4703,63,"CB","Ve-V","V",146140797,94,107,153,-3,-62,2,0.389898106420866,-59.0065380696456,-0.596894225817183,"H0351_1015",72,1
147712608,4713,63,"CB","Ve-X","X",146140135,94,138,138,-3,-47,-29,-2.73845709306379,-47.7521483220017,-28.9185532538389,"H0351_1015",72,2
147712620,4720,62,"CB","PV-V","V, left, paravermis",146086913,105,119,150,-14,-59,-10,-9.46893022641642,-58.1500574831341,-11.909375509096,"H0351_1015",72,0
147712622,4703,63,"CB","Ve-V","V",146140798,94,106,159,-3,-68,3,-0.137412548221502,-64.0665222440236,1.50187348619775,"H0351_1015",135,2.2360680103302
